"No.","Time","Source","Destination","Protocol","Length","Port","Lenght TCP","Info"
"5509","13.312097","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=194171 Ack=6023429 Win=28928 Len=0 TSval=1653517055 TSecr=1785049606"
"5510","13.312109","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6026325 Ack=189551 Win=16088 Len=1448 TSval=1785049608 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5511","13.312141","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6027773 Ack=189551 Win=16088 Len=1448 TSval=1785049608 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5512","13.312149","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6029221 Ack=190999 Win=16088 Len=1448 TSval=1785049608 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5513","13.312179","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=194171 Ack=6026325 Win=28904 Len=0 TSval=1653517055 TSecr=1785049608"
"5514","13.312243","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6030669 Ack=190999 Win=16088 Len=1448 TSval=1785049616 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5515","13.312258","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6032117 Ack=190999 Win=16088 Len=1448 TSval=1785049616 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5516","13.312258","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=194171 Ack=6030669 Win=28868 Len=0 TSval=1653517055 TSecr=1785049608"
"5517","13.312267","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6033565 Ack=190999 Win=16088 Len=1448 TSval=1785049616 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5518","13.312306","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6035013 Ack=190999 Win=16088 Len=1448 TSval=1785049616 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5519","13.313333","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=194171 Ack=6036461 Win=28820 Len=0 TSval=1653517056 TSecr=1785049616"
"5520","13.322334","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6036461 Ack=190999 Win=16088 Len=1448 TSval=1785049616 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5521","13.322364","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6037909 Ack=190999 Win=16088 Len=1448 TSval=1785049616 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5522","13.322374","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6039357 Ack=190999 Win=16088 Len=1448 TSval=1785049616 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5523","13.322382","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6040805 Ack=190999 Win=16088 Len=1448 TSval=1785049616 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5524","13.322401","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6042253 Ack=190999 Win=16088 Len=1448 TSval=1785049616 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5525","13.322421","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6043701 Ack=190999 Win=16088 Len=1448 TSval=1785049616 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5526","13.322462","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6045149 Ack=190999 Win=16088 Len=1448 TSval=1785049616 TSecr=1653517003 [TCP segment of a reassembled PDU]"
"5527","13.322474","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=194171 Ack=6042253 Win=28968 Len=0 TSval=1653517065 TSecr=1785049616"
"5528","13.322475","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6046597 Ack=190999 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5529","13.322498","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6048045 Ack=190999 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5530","13.322523","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6049493 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5531","13.322562","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6050941 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5532","13.322572","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6052389 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5533","13.322588","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6053837 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5534","13.322598","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6055285 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5535","13.322624","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6056733 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5536","13.322636","192.168.0.3","10.0.0.101","RSL","1392","35644,5000","1326","SACCH INFO MODIFY "
"5537","13.322664","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6058181 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5538","13.322689","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=195497 Ack=6056733 Win=28844 Len=0 TSval=1653517065 TSecr=1785049619"
"5539","13.322731","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=195497 Ack=6059629 Win=28820 Len=0 TSval=1653517065 TSecr=1785049619"
"5540","13.332770","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6059629 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5541","13.332783","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6061077 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5542","13.332789","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6062525 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5543","13.332831","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6063973 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5544","13.332838","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6065421 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5545","13.332848","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=195497 Ack=6063973 Win=28980 Len=0 TSval=1653517076 TSecr=1785049619"
"5546","13.332870","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6066869 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5547","13.332884","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6068317 Ack=191275 Win=16088 Len=1448 TSval=1785049619 TSecr=1653517013 [TCP segment of a reassembled PDU]"
"5548","13.332895","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6069765 Ack=191275 Win=16088 Len=1448 TSval=1785049629 TSecr=1653517023 [TCP segment of a reassembled PDU]"
"5549","13.332903","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=195497 Ack=6066869 Win=28956 Len=0 TSval=1653517076 TSecr=1785049619"
"5550","13.332934","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6071213 Ack=191275 Win=16088 Len=1448 TSval=1785049629 TSecr=1653517023 [TCP segment of a reassembled PDU]"
"5551","13.332944","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6072661 Ack=191275 Win=16088 Len=1448 TSval=1785049629 TSecr=1653517024 [TCP segment of a reassembled PDU]"
"5552","13.332965","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6074109 Ack=191275 Win=16088 Len=1448 TSval=1785049629 TSecr=1653517024 [TCP segment of a reassembled PDU]"
"5553","13.332969","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=195497 Ack=6071213 Win=28920 Len=0 TSval=1653517076 TSecr=1785049619"
"5554","13.332979","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6075557 Ack=191275 Win=16088 Len=1448 TSval=1785049629 TSecr=1653517025 [TCP segment of a reassembled PDU]"
"5555","13.333030","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6077005 Ack=191275 Win=16088 Len=1448 TSval=1785049629 TSecr=1653517025 [TCP segment of a reassembled PDU]"
"5556","13.333048","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6078453 Ack=191275 Win=16088 Len=1448 TSval=1785049629 TSecr=1653517025 [TCP segment of a reassembled PDU]"
"5557","13.333049","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=195497 Ack=6077005 Win=28872 Len=0 TSval=1653517076 TSecr=1785049629"
"5558","13.333059","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6079901 Ack=191275 Win=16088 Len=1448 TSval=1785049629 TSecr=1653517025 [TCP segment of a reassembled PDU]"
"5559","13.333073","10.0.0.101","192.168.0.3","TCP","364","5000,35644","298","5000  >  35644 [PSH, ACK] Seq=6081349 Ack=191275 Win=16088 Len=298 TSval=1785049629 TSecr=1653517025 [TCP segment of a reassembled PDU]"
"5560","13.333608","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=195497 Ack=6081647 Win=28820 Len=0 TSval=1653517076 TSecr=1785049629"
"5561","13.337933","192.168.0.3","10.0.0.101","RSL","1514","35644,5000","1448","CHANnel ReQuireD "
"5562","13.343160","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6081647 Ack=192723 Win=16088 Len=1448 TSval=1785049636 TSecr=1653517025 [TCP segment of a reassembled PDU]"
"5563","13.343180","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6083095 Ack=192723 Win=16088 Len=1448 TSval=1785049636 TSecr=1653517025 [TCP segment of a reassembled PDU]"
"5564","13.343194","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6084543 Ack=192723 Win=16088 Len=1448 TSval=1785049636 TSecr=1653517025 [TCP segment of a reassembled PDU]"
"5565","13.343204","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6085991 Ack=192723 Win=16088 Len=1448 TSval=1785049636 TSecr=1653517025 [TCP segment of a reassembled PDU]"
"5566","13.343232","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6087439 Ack=192723 Win=16088 Len=1448 TSval=1785049636 TSecr=1653517025 [TCP segment of a reassembled PDU]"
"5567","13.343249","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6088887 Ack=192723 Win=16088 Len=1448 TSval=1785049636 TSecr=1653517025 [TCP segment of a reassembled PDU]"
"5568","13.343265","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6087439 Win=28968 Len=0 TSval=1653517086 TSecr=1785049636"
"5569","13.343270","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6090335 Ack=192723 Win=16088 Len=1448 TSval=1785049636 TSecr=1653517025 [TCP segment of a reassembled PDU]"
"5570","13.343298","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6091783 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5571","13.343316","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6093231 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5572","13.343336","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6094679 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5573","13.343346","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6091783 Win=28932 Len=0 TSval=1653517086 TSecr=1785049636"
"5574","13.343373","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6096127 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5575","13.343383","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6097575 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5576","13.343403","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6094679 Win=28908 Len=0 TSval=1653517086 TSecr=1785049640"
"5577","13.343407","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6099023 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5578","13.343433","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6100471 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5579","13.343443","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6101919 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5580","13.343457","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6099023 Win=28872 Len=0 TSval=1653517086 TSecr=1785049640"
"5581","13.343468","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6103367 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5582","13.343506","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6103367 Win=28836 Len=0 TSval=1653517086 TSecr=1785049640"
"5583","13.353616","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6104815 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5584","13.353635","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6106263 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5585","13.353649","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6107711 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5586","13.353659","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6109159 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5587","13.353668","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6110607 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5588","13.353687","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6106263 Win=29004 Len=0 TSval=1653517096 TSecr=1785049640"
"5589","13.353702","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6112055 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5590","13.353719","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6113503 Ack=192723 Win=16088 Len=1448 TSval=1785049640 TSecr=1653517034 [TCP segment of a reassembled PDU]"
"5591","13.353735","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6114951 Ack=192723 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517044 [TCP segment of a reassembled PDU]"
"5592","13.353745","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6116399 Ack=192723 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517044 [TCP segment of a reassembled PDU]"
"5593","13.353750","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6112055 Win=28952 Len=0 TSval=1653517096 TSecr=1785049640"
"5594","13.353764","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6117847 Ack=192723 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517044 [TCP segment of a reassembled PDU]"
"5595","13.353792","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6119295 Ack=192723 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517044 [TCP segment of a reassembled PDU]"
"5596","13.353801","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6120743 Ack=192723 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517045 [TCP segment of a reassembled PDU]"
"5597","13.353816","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6117847 Win=28904 Len=0 TSval=1653517097 TSecr=1785049640"
"5598","13.353843","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6122191 Ack=192723 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517045 [TCP segment of a reassembled PDU]"
"5599","13.353860","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6123639 Ack=192723 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517045 [TCP segment of a reassembled PDU]"
"5600","13.353865","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6122191 Win=28868 Len=0 TSval=1653517097 TSecr=1785049650"
"5601","13.353878","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6125087 Ack=192723 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517045 [TCP segment of a reassembled PDU]"
"5602","13.353910","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6126535 Ack=194171 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517048 [TCP segment of a reassembled PDU]"
"5603","13.353925","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6125087 Win=28844 Len=0 TSval=1653517097 TSecr=1785049650"
"5604","13.353974","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6127983 Win=28820 Len=0 TSval=1653517097 TSecr=1785049650"
"5605","13.364029","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6127983 Ack=194171 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517048 [TCP segment of a reassembled PDU]"
"5606","13.364049","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6129431 Ack=194171 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517048 [TCP segment of a reassembled PDU]"
"5607","13.364065","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6130879 Ack=194171 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517048 [TCP segment of a reassembled PDU]"
"5608","13.364073","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6132327 Ack=194171 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517048 [TCP segment of a reassembled PDU]"
"5609","13.364116","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6133775 Ack=194171 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517048 [TCP segment of a reassembled PDU]"
"5610","13.364140","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6135223 Ack=194171 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517048 [TCP segment of a reassembled PDU]"
"5611","13.364149","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6132327 Win=28980 Len=0 TSval=1653517107 TSecr=1785049650"
"5612","13.364150","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6136671 Ack=194171 Win=16088 Len=1448 TSval=1785049650 TSecr=1653517048 [TCP segment of a reassembled PDU]"
"5613","13.364180","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6138119 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517048 [TCP segment of a reassembled PDU]"
"5614","13.364189","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6139567 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517055 [TCP segment of a reassembled PDU]"
"5615","13.364223","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6141015 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517055 [TCP segment of a reassembled PDU]"
"5616","13.364234","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6136671 Win=28944 Len=0 TSval=1653517107 TSecr=1785049650"
"5617","13.364237","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6142463 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517055 [TCP segment of a reassembled PDU]"
"5618","13.364254","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6143911 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517055 [TCP segment of a reassembled PDU]"
"5619","13.364270","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6145359 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517055 [TCP segment of a reassembled PDU]"
"5620","13.364304","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6142463 Win=28892 Len=0 TSval=1653517107 TSecr=1785049650"
"5621","13.364311","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6146807 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517055 [TCP segment of a reassembled PDU]"
"5622","13.364329","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6148255 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517055 [TCP segment of a reassembled PDU]"
"5623","13.364371","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6149703 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517055 [TCP segment of a reassembled PDU]"
"5624","13.364379","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6146807 Win=28856 Len=0 TSval=1653517107 TSecr=1785049660"
"5625","13.364416","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=196945 Ack=6149703 Win=28832 Len=0 TSval=1653517107 TSecr=1785049660"
"5626","13.369349","192.168.0.3","10.0.0.101","TCP","1514","35644,5000","1448","35644  >  5000 [ACK] Seq=196945 Ack=6151151 Win=29004 Len=1448 TSval=1653517112 TSecr=1785049660"
"5627","13.374470","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6151151 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517056 [TCP segment of a reassembled PDU]"
"5628","13.374496","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6152599 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517056 [TCP segment of a reassembled PDU]"
"5629","13.374505","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=6154047 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517056 [TCP segment of a reassembled PDU]"
"5630","13.374516","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=6155495 Ack=194171 Win=16088 Len=1448 TSval=1785049660 TSecr=1653517056 [TCP segment of a reassembled PDU]"
